Brand,Model,Price,RAM,Memory,Screen_size,Status,Warranty,Graphic_card,Processor Type,Alpha
Hãng Khác,Dòng Khác,17000000.0,8,256,14,5,5,2,Intel Core i5,50
Dell,Latitude,6800000.0,4,128,12,5,5,2,Intel Core i5,50
Apple,Macbook Pro,14500000.0,8,128,14,5,5,2,Intel Core i5,50
Dell,Latitude,6900000.0,4,128,14,5,5,2,Intel Core i5,50
HP,Elitebook,6200000.0,4,500,12,5,5,2,Intel Core i7,50
Acer,Aspire,8000000.0,4,500,12,5,5,2,Intel Core i7,50
Acer,Nitro 5,16500000.0,8,256,16,5,5,5,Intel Core i7,125
Dell,Latitude,6000000.0,4,128,12,5,5,2,Intel Core i5,50
Apple,Macbook Pro,7300000.0,4,128,14,5,5,2,Intel Core i5,50
Acer,Aspire,9500000.0,8,256,14,10,5,2,Intel Core i5,100
Dell,Vostro,7200000.0,4,1024,16,10,5,2,Intel Core i5,100
HP,Envy,14500000.0,4,256,14,5,5,2,Intel Core i5,50
Apple,Macbook Air,8000000.0,4,256,14,5,5,2,Intel Core i5,50
Apple,Macbook Pro,27900000.0,16,256,16,10,5,5,Intel Core i7,250
Asus,VivoBook S Series,10000000.0,4,128,16,5,5,5,Intel Core i5,125
Lenovo,ThinkPad,8200000.0,4,256,14,5,5,2,Intel Core i5,50
Asus,K series,5000000.0,4,500,16,5,5,2,Intel Core i5,50
Dell,Latitude,6900000.0,8,256,14,5,5,2,Intel Core i5,50
Dell,Latitude,8500000.0,8,256,14,5,5,2,Intel Core i5,50
Dell,Vostro,6700000.0,4,128,14,5,5,2,Intel Core i5,50
Acer,Aspire,8200000.0,8,500,16,5,5,2,Intel Core i7,50
Apple,Macbook Pro,8700000.0,8,750,16,5,5,5,Intel Core i5,125
Apple,Macbook Pro,10000000.0,8,256,14,5,5,2,Intel Core i7,50
Lenovo,ThinkPad,16000000.0,8,256,14,5,5,5,Intel Core i5,125
Dell,Latitude,5500000.0,4,128,12,5,5,2,Intel Core i5,50
Acer,Aspire,7600000.0,8,1024,16,5,5,2,Intel Core i5,50
Apple,Macbook Air,11000000.0,4,128,14,5,5,5,Intel Core i5,125
Dell,Inspiron,10399000.0,8,256,16,5,5,5,Intel Core i7,125
Dell,Latitude,5800000.0,4,128,12,5,5,2,Intel Core i5,50
Apple,Macbook Air,24000000.0,8,256,14,10,5,2,Intel Core i3,100
Acer,Aspire,6500000.0,8,128,16,5,5,2,Intel Core i5,50
Asus,FX Series/ZX Series,5800000.0,4,64,16,5,5,2,Intel Core i7,50
Apple,Macbook Pro Touch Bar,18500000.0,8,128,14,5,5,2,Intel Core i5,50
Dell,Vostro,5500000.0,4,128,14,5,5,5,Intel Core i3,125
Dell,Latitude,6150000.0,4,64,14,5,5,2,Intel Core i5,50
Dell,Latitude,6100000.0,4,500,14,5,5,2,Intel Core i5,50
Dell,Precision Mobile Workstations,8500000.0,8,256,16,5,5,5,Intel Core i7,125
Dell,Latitude,5900000.0,4,128,12,5,5,2,Intel Core i7,50
HP,Notebook,8500000.0,4,256,14,5,5,2,Intel Core i3,50
HP,ProBook,6500000.0,4,64,16,5,5,2,Intel Celeron,50
Apple,Macbook Pro,9500000.0,8,256,14,1,5,2,Intel Core i5,10
Dell,Inspiron,19500000.0,8,512,16,5,5,5,Intel Core i7,125
Hãng Khác,Dòng Khác,6500000.0,4,500,16,5,5,2,Intel Core i3,50
Dell,Inspiron,9000000.0,8,250,16,5,5,5,Intel Core i5,125
Dell,Inspiron,7400000.0,8,250,16,5,5,5,Intel Core i5,125
Dell,Latitude,7100000.0,4,128,14,5,5,2,Intel Core i5,50
Dell,XPS,19900000.0,16,512,16,5,5,5,Intel Core i7,125
Lenovo,ThinkPad,11900000.0,8,256,14,1,5,2,Intel Core i7,10
Dell,Inspiron,8000000.0,4,500,14,5,5,5,Intel Core i7,125
Dell,Latitude,5900000.0,4,500,16,5,5,2,Intel Core i5,50
Dell,Inspiron,5000000.0,4,500,16,5,5,2,Intel Core i5,50
Apple,Macbook Pro,20500000.0,8,128,14,5,1,2,Intel Core i5,10
HP,Elitebook,7200000.0,4,64,12,5,5,2,Intel Core i5,50
HP,Elitebook,6800000.0,4,64,12,5,5,2,Intel Core i5,50
Apple,Macbook Pro,9000000.0,8,256,14,5,5,2,Intel Core i7,50
Dell,Latitude,5500000.0,4,256,14,5,5,2,Intel Core i5,50
Dell,Latitude,7000000.0,4,128,14,5,5,2,Intel Core i5,50
Dell,Inspiron,6500000.0,8,500,16,5,5,5,Intel Core i5,125
Acer,Nitro 5,18000000.0,16,512,16,5,5,5,Intel Core i5,125
HP,Elitebook,5500000.0,4,64,14,5,5,2,Intel Core i7,50
Dell,Inspiron,12800000.0,8,500,16,5,5,5,Intel Core i7,125
Lenovo,ThinkPad,5700000.0,8,128,16,10,5,2,Intel Core i5,100
Acer,Aspire,5800000.0,4,128,16,5,5,5,Intel Core i3,125
Lenovo,ThinkPad,36890000.0,16,1024,14,10,5,5,Intel Core i7,250
Dell,Precision,23000000.0,32,512,16,5,5,5,Intel Xeon,125
Dell,Inspiron,7400000.0,4,128,16,5,5,2,Intel Core i5,50
Panasonic,Dòng Khác,5700000.0,8,320,16,5,5,2,Intel Core i7,50
HP,Dòng Khác,5500000.0,4,128,16,5,5,2,Intel Core i5,50
Dell,Latitude,6500000.0,4,128,16,5,5,2,Intel Core i3,50
Dell,Latitude,6500000.0,8,256,16,5,5,2,Intel Core i7,50
Dell,XPS,10900000.0,4,128,14,5,5,2,Intel Core i5,50
Asus,VivoBook S Series,11999000.0,8,512,14,5,5,2,Intel Core i5,50
Acer,Aspire,6500000.0,4,256,16,5,5,2,Intel Core i3,50
Asus,VivoBook S Series,7900000.0,4,256,16,5,5,2,Intel Core i3,50
Acer,One,7500000.0,4,256,16,5,5,2,Intel Core i3,50
Acer,One,6500000.0,4,256,16,5,5,2,Intel Core i3,50
Dell,Inspiron,15500000.0,8,2048,16,5,5,5,Intel Core i7,125
Apple,Macbook Air,10500000.0,4,128,12,5,5,2,Intel Core i5,50
Dell,XPS,13000000.0,8,256,14,5,5,2,Intel Core i5,50
Asus,VivoBook S Series,6400000.0,4,128,14,5,5,2,Intel Core i3,50
Apple,Macbook Air,21500000.0,8,250,14,10,5,2,Intel Core i3,100
Apple,Macbook Pro Touch Bar,30900000.0,16,256,14,5,5,2,Intel Core i5,50
Apple,Macbook Pro,7500000.0,8,250,14,5,5,2,Intel Core i5,50
Lenovo,Legion Y Series,26000000.0,8,512,16,10,5,5,Intel Core i7,250
Dell,Vostro,8500000.0,8,256,16,5,5,2,Intel Core i5,50
Dell,Latitude,13000000.0,8,256,14,5,5,2,Intel Core i7,50
HP,Pavilion,10600000.0,4,128,16,5,5,2,Intel Core i5,50
Asus,X series,6900000.0,4,128,16,5,5,5,Intel Core i5,125
Dell,Inspiron,11700000.0,4,128,16,5,5,5,Intel Core i5,125
Dell,Latitude,6600000.0,4,128,12,5,5,2,Intel Core i7,50
Asus,U series,9000000.0,8,250,14,5,5,2,Intel Core i5,50
Sony,Z Series,5400000.0,4,128,14,5,5,2,Intel Core i5,50
Dell,Latitude,16200000.0,16,512,14,5,5,2,Intel Core i7,50
Dell,Precision Mobile Workstations,16900000.0,8,256,16,5,5,5,Intel Core i7,125
Apple,Macbook Air,7900000.0,4,128,12,5,5,2,Intel Core i5,50
Asus,VivoBook S Series,13900000.0,8,256,16,10,5,5,Intel Core i7,250
Apple,Macbook Air,16900000.0,8,256,14,5,5,2,Intel Core i3,50
Lenovo,ThinkPad,5800000.0,8,256,14,5,5,2,Intel Core i5,50
HP,Pavilion,7000000.0,16,128,22,10,5,5,Intel Core i5,250
Dell,Vostro,5500000.0,4,128,16,5,5,2,Intel Core i3,50
Apple,Macbook Pro,17900000.0,8,256,14,5,5,2,Intel Core i5,50
Acer,Aspire,7500000.0,4,500,16,5,5,5,Intel Core i5,125
Acer,Aspire,8500000.0,4,500,16,5,5,5,Intel Core i5,125
Dell,Vostro,7500000.0,4,1024,14,5,5,2,Intel Core i5,50
HP,Pavilion,14000000.0,4,256,16,10,5,2,Intel Core i5,100
Lenovo,IdeaPad,5300000.0,4,1024,14,5,5,2,Intel Core i3,50
Hãng Khác,Dòng Khác,32500000.0,16,512,16,5,5,5,Intel Core i7,125
Lenovo,ThinkPad,5100000.0,4,128,14,5,5,2,Intel Core i5,50
Dell,Latitude,7400000.0,4,320,14,5,5,2,Intel Core i7,50
Acer,Swift,7999000.0,4,256,14,5,5,2,Intel Core i5,50
Dell,XPS,21600000.0,16,512,14,5,5,2,Intel Core i7,50
Apple,Macbook Air,5900000.0,4,128,12,5,5,2,Intel Core i5,50
Dell,XPS,11500000.0,8,256,14,5,5,2,Intel Core i5,50
Asus,VivoBook S Series,14700000.0,8,512,16,5,5,5,Intel Core i5,125
HP,Dòng Khác,6200000.0,4,128,16,5,5,2,Intel Core i5,50
Dell,Latitude,7500000.0,8,128,10,5,5,2,Khác,50
Apple,Macbook Pro,10500000.0,8,256,16,5,5,5,Intel Core i7,125
HP,Pavilion,7200000.0,4,256,14,5,5,2,Intel Core i5,50
Apple,Macbook Air,14000000.0,8,128,14,5,5,2,Intel Core i5,50
HP,ZBook,16900000.0,8,256,16,5,5,5,Intel Core i7,125
Dell,Latitude,5800000.0,4,128,14,5,5,5,Intel Core i5,125
Apple,Macbook Air,16500000.0,8,128,14,5,5,5,Intel Core i5,125
HP,ProBook,7000000.0,8,250,12,5,5,2,Intel Core i5,50
Asus,FX Series/ZX Series,14500000.0,8,256,16,5,5,5,Intel Core i5,125
Asus,FX Series/ZX Series,7000000.0,8,256,16,5,5,5,Intel Core i5,125
Asus,X series,6480000.0,8,250,16,5,5,5,Intel Core i5,125
Asus,X series,5200000.0,4,500,14,5,5,2,Intel Core i3,50
MSI,GS Series,15000000.0,8,500,16,5,5,2,Intel Core i3,50
Dell,Latitude,7999000.0,8,256,16,5,5,2,Intel Core i5,50
Dell,Precision,10500000.0,8,256,16,5,5,5,Intel Core i7,125
Dell,Inspiron,6700000.0,8,500,16,5,5,5,Intel Core i5,125
Dell,Inspiron,19500000.0,8,512,14,10,5,2,Intel Core i5,100
Apple,Macbook Air,19000000.0,8,512,14,10,5,2,Intel Core i5,100
Lenovo,IdeaPad,9500000.0,8,512,16,5,5,2,Intel Core i3,50
Asus,Zenbook Series,14300000.0,16,512,14,5,5,5,Intel Core i7,125
Apple,Macbook Pro,12500000.0,8,256,16,5,5,5,Intel Core i7,125
Apple,Macbook Pro,9300000.0,4,128,14,5,5,2,Intel Core i5,50
Dell,Inspiron,7400000.0,4,128,16,5,5,2,Intel Core i5,50
HP,Elitebook,5000000.0,4,128,14,5,5,5,AMD,125
Dell,Latitude,6300000.0,4,128,12,10,5,2,Intel Core i5,100
Dell,Latitude,5000000.0,4,128,14,5,5,2,Intel Core i5,50
Dell,Latitude,9700000.0,8,128,14,5,5,2,Intel Core i5,50
Asus,ROG Strix Scar,18900000.0,8,500,16,5,5,5,Intel Core i7,125
Razer,Dòng Khác,41000000.0,16,1024,16,10,5,5,Intel Core i9,250
Dell,Vostro,8300000.0,4,250,16,5,5,2,Intel Core i5,50
HP,ProBook,18000000.0,4,256,14,10,5,5,Ryzen 5,250
Dell,Latitude,6800000.0,4,128,12,5,5,2,Intel Core i5,50
Dell,XPS,13600000.0,8,256,14,5,5,2,Intel Core i7,50
Dell,Precision,15399000.0,8,256,16,5,5,5,Intel Core i7,125
Dell,Precision,13500000.0,8,256,16,5,5,5,Intel Core i7,125
Apple,Macbook Pro,15900000.0,16,256,16,5,5,2,Intel Core i7,50
HP,Pavilion,10500000.0,4,250,16,5,5,5,Intel Core i5,125
Dell,Latitude,6500000.0,4,128,14,5,5,2,Intel Core i5,50
Lenovo,ThinkPad,6500000.0,4,500,14,5,5,2,Intel Core i5,50
Dell,Latitude,6500000.0,4,256,16,5,5,2,Intel Core i5,50
Dell,XPS,17699000.0,8,256,16,5,5,5,Intel Core i7,125
Apple,Macbook Pro,16500000.0,8,512,14,5,5,2,Intel Core i5,50
Dell,Inspiron,7400000.0,4,128,16,5,5,5,Intel Core i5,125
Dell,XPS,15690000.0,16,256,14,5,5,5,Intel Core i7,125
MSI,GL Series,12900000.0,8,128,16,5,5,5,Intel Core i7,125
Asus,X series,5500000.0,4,256,16,10,5,2,Intel Celeron,100
Lenovo,IdeaPad,9250000.0,4,256,16,5,5,2,Intel Core i3,50
Lenovo,IdeaPad,8000000.0,4,256,16,5,5,2,Intel Core i3,50
Dell,Precision,13000000.0,8,256,16,5,5,5,Intel Core i7,125
Dell,Latitude,7200000.0,8,250,16,5,5,2,Intel Core i5,50
Dell,Vostro,11200000.0,8,250,14,5,5,2,Intel Core i5,50
Dell,XPS,21900000.0,16,512,16,10,5,5,Intel Core i7,250
Dell,XPS,7500000.0,16,512,16,5,5,5,Intel Core i7,125
Dell,Latitude,6200000.0,4,250,16,5,1,2,Intel Core i5,10
Dell,Precision,8600000.0,8,256,16,5,1,5,Intel Core i7,25
Dell,Latitude,10200000.0,8,256,14,5,5,2,Intel Core i5,50
HP,ProBook,6200000.0,4,250,16,5,5,2,Intel Core i5,50
Asus,X series,8000000.0,8,250,16,5,5,2,Intel Core i5,50
Asus,VivoBook S Series,12200000.0,8,512,16,5,5,2,Intel Core i5,50
Apple,Macbook Pro,11100000.0,8,256,16,5,5,2,Intel Core i7,50
Asus,S series,15300000.0,8,512,14,5,5,5,Intel Core i5,125
Dell,Inspiron,8500000.0,8,128,16,5,5,5,Intel Core i5,125
Asus,U series,5200000.0,4,64,14,5,5,2,Intel Core i3,50
HP,Envy,5800000.0,4,128,14,5,5,2,Intel Core i7,50
Dell,Vostro,8500000.0,4,128,14,5,5,2,Intel Core i7,50
Dell,Latitude,5500000.0,4,128,14,5,5,2,Intel Core i5,50
Dell,Precision,15500000.0,8,256,18,5,5,5,Intel Core i7,125
Asus,K series,5500000.0,4,320,16,5,5,2,Intel Core i5,50
Asus,G series,15500000.0,16,128,16,5,5,5,Intel Core i7,125
Dell,Latitude,9900000.0,8,256,14,5,5,2,Intel Core i7,50
HP,ProBook,12990000.0,8,256,16,5,5,2,Intel Core i5,50
Apple,Macbook Pro,29000000.0,8,256,14,10,5,2,Intel Core i5,100
Dell,XPS,5800000.0,4,128,14,5,5,2,Intel Core i5,50
Lenovo,ThinkPad,7100000.0,4,128,12,5,5,2,Intel Core i5,50
Dell,Latitude,17200000.0,8,256,16,10,5,2,Intel Core i5,100
Dell,Inspiron,12600000.0,8,256,14,5,5,2,Intel Core i7,50
Acer,Swift,12000000.0,8,256,14,5,5,2,AMD,50
Hãng Khác,Dòng Khác,18500000.0,16,512,14,5,5,2,AMD,50
Asus,Dòng Khác,14399000.0,8,1024,16,5,5,5,Intel Core i7,125
Dell,Precision,14800000.0,16,256,16,5,5,5,Intel Core i7,125
Lenovo,Yoga,9500000.0,8,256,14,5,5,2,Intel Core i5,50
HP,ProBook,6900000.0,4,128,16,5,5,2,Intel Core i5,50
Apple,Macbook Pro,9900000.0,4,128,14,5,5,2,Intel Core i5,50
HP,Pavilion,10000000.0,4,250,14,10,5,2,Intel Core 2 Duo,100
Hãng Khác,Dòng Khác,8000000.0,4,1024,16,10,5,5,Intel Core i3,250
Asus,VivoBook S Series,27500000.0,16,512,18,10,5,2,Intel Core i5,100
Apple,Macbook Air,18800000.0,8,128,14,5,5,2,Intel Core i5,50
Dell,Latitude,13500000.0,8,64,16,5,5,2,Intel Core i5,50
Dell,Precision Mobile Workstations,60000000.0,32,512,18,10,5,5,Intel Core i7,250
Dell,XPS,11300000.0,4,128,14,5,5,2,Intel Core i3,50
Dell,Precision,6550000.0,4,256,16,5,5,5,Intel Core i7,125
Dell,Precision,6500000.0,4,256,16,5,5,5,Intel Core i7,125
Dell,Vostro,10800000.0,8,250,16,10,5,5,Intel Core i5,250
Dell,Latitude,8500000.0,4,128,14,5,5,5,Intel Core i5,125
Asus,X series,6400000.0,4,64,14,5,5,2,Intel Core i5,50
Asus,X series,6200000.0,4,250,16,5,5,2,Intel Core i3,50
Dell,Latitude,14900000.0,8,256,16,5,5,5,Intel Core i7,125
Dell,Inspiron,7000000.0,4,1024,16,5,5,5,Intel Core i5,125
Dell,Inspiron,105000000.0,8,128,16,5,5,5,Intel Core i7,125
Lenovo,IdeaPad,14990000.0,8,512,16,5,5,5,Intel Core i5,125
Dell,Latitude,6950000.0,4,128,14,5,5,2,Intel Core i5,50
Asus,ROG Strix Scar,6800000.0,4,1024,16,5,5,5,Intel Core i7,125
Hãng Khác,Dòng Khác,9800000.0,8,1024,16,5,5,5,Intel Core i5,125
Dell,Latitude,8200000.0,4,128,14,5,5,2,Intel Core i5,50
HP,ZBook,8300000.0,8,256,16,5,5,5,Intel Core i7,125
Asus,Dòng Khác,7500000.0,4,128,16,5,5,5,Intel Core i7,125
Dell,Latitude,6100000.0,4,128,14,5,5,2,Intel Core i5,50
MSI,GL Series,21900000.0,4,250,14,5,5,2,Intel Core i5,50
HP,Elitebook,9500000.0,8,256,18,5,5,5,Intel Core i7,125
Asus,G series,29990000.0,16,512,18,1,5,5,Intel Core i7,25
HP,Elitebook,6200000.0,8,128,14,5,5,2,Intel Core i5,50
Dell,Latitude,6100000.0,4,128,16,5,5,2,Intel Core i5,50
Dell,Inspiron,10300000.0,8,1024,16,5,5,5,Intel Core i5,125
Asus,X series,9100000.0,4,2048,14,5,5,2,Intel Core i3,50
Dell,Inspiron,7900000.0,6,256,16,5,5,5,Intel Core i5,125
Lenovo,ThinkPad,9500000.0,4,128,14,5,5,2,Intel Core i5,50
Dell,Latitude,5700000.0,4,128,14,5,5,2,Intel Core i5,50
Apple,Macbook,15000000.0,8,512,12,5,5,5,AMD,125
Dell,Inspiron,6200000.0,4,1024,14,5,5,2,Intel Core i3,50
MSI,GV Series,14000000.0,8,1024,16,5,5,5,Intel Core i7,125
Dell,Vostro,10000000.0,4,256,16,10,5,2,Intel Core i3,100
HP,ProBook,6500000.0,8,256,14,5,5,2,Intel Core i5,50
Apple,Macbook Air,5800000.0,8,256,16,5,5,2,Intel Core i7,50
Asus,VivoBook S Series,14300000.0,8,256,16,5,5,5,Intel Core i7,125
Dell,Inspiron,8200000.0,4,64,16,5,5,2,Intel Core i5,50
Lenovo,ThinkPad,5900000.0,8,128,12,5,5,2,Intel Core i5,50
Dell,Vostro,6800000.0,4,128,14,5,5,2,Intel Core i3,50
MSI,GV Series,13700000.0,8,1024,18,5,5,5,Intel Core i7,125
Dell,Latitude,5350000.0,4,128,12,5,5,2,Intel Core i5,50
Dell,Dòng Khác,8200000.0,8,256,14,5,5,2,Intel Core i7,50
Acer,Predator,19500000.0,16,512,16,5,5,2,Intel Core i7,50
Lenovo,Dòng Khác,13500000.0,8,256,14,10,5,5,Intel Core i5,250
Acer,Dòng Khác,5600000.0,8,128,16,5,5,2,Intel Core i5,50
Acer,Dòng Khác,8000000.0,8,128,16,5,5,2,Intel Core i5,50
Dell,XPS,23500000.0,32,512,16,5,5,5,Intel Core i7,125
Dell,Latitude,5800000.0,4,128,14,10,5,2,Intel Core i5,100
Acer,Nitro 5,25000000.0,8,512,16,10,5,5,Intel Core i7,250
Dell,Latitude,6500000.0,4,128,12,5,5,2,Intel Core i7,50
HP,Notebook,8000000.0,4,256,16,10,5,2,Intel Core i3,100
Dell,Latitude,8400000.0,8,128,12,5,5,2,Khác,50
Dell,Latitude,19900000.0,16,512,14,10,5,2,Intel Core i7,100
Dell,XPS,19900000.0,8,256,14,5,5,2,Intel Core i7,50
HP,Elitebook,5990000.0,4,256,12,5,5,2,Intel Core i5,50
Dell,Latitude,12200000.0,16,256,14,5,5,2,Intel Core i7,50
Dell,XPS,21900000.0,16,512,14,10,5,2,Intel Core i7,100
Dell,XPS,11000000.0,8,256,14,5,5,2,Intel Core i5,50
Lenovo,ThinkPad,6700000.0,8,256,14,5,5,2,Intel Core i5,50
Dell,XPS,6000000.0,4,128,14,5,5,2,Intel Core i5,50
Dell,Latitude,8000000.0,8,128,12,5,5,2,Intel Core i5,50
Asus,Dòng Khác,18599000.0,8,128,16,5,5,5,Intel Core i7,125
Apple,Macbook Pro Touch Bar,47500000.0,16,512,16,5,5,5,Intel Core i7,125
Asus,Dòng Khác,6500000.0,8,1024,16,5,5,5,Intel Core i5,125
HP,Pavilion,8500000.0,4,1024,16,5,5,2,Intel Core i5,50
Lenovo,IdeaPad,6000000.0,8,250,14,5,5,2,Intel Core i3,50
Apple,Macbook Pro,8500000.0,8,128,14,5,5,2,Intel Core i5,50
Lenovo,IdeaPad,6790000.0,4,500,16,5,5,5,Intel Core i5,125
Dell,Latitude,17900000.0,8,256,14,10,5,2,Intel Core i5,100
Dell,Inspiron,15599000.0,8,128,16,5,5,5,Intel Core i7,125
Apple,Macbook Pro Touch Bar,28000000.0,16,1024,16,5,5,5,Intel Core i7,125
Lenovo,IdeaPad,10000000.0,8,1024,16,5,5,2,Intel Core i5,50
Dell,Dòng Khác,8500000.0,8,1024,16,5,5,2,Intel Core i5,50
Lenovo,ThinkPad,11100000.0,8,256,14,5,5,2,Intel Core i7,50
Dell,Latitude,8500000.0,8,128,14,5,5,2,Intel Core i5,50
Apple,Macbook Pro Touch Bar,46000000.0,16,512,16,5,5,5,Intel Core i7,125
HP,Pavilion,11500000.0,8,1024,16,5,5,5,Intel Core i5,125
Apple,Macbook Pro Touch Bar,53600000.0,16,1024,16,5,5,5,Intel Core i9,125
Apple,Macbook Air,18900000.0,8,128,14,5,5,2,Intel Core i5,50
Dell,XPS,13000000.0,8,256,14,5,5,2,Intel Core i5,50
Lenovo,ThinkPad,24000000.0,16,512,14,5,5,2,Intel Core i7,50
Dell,Latitude,7500000.0,4,500,14,5,5,2,Intel Core i7,50
Asus,FX Series/ZX Series,16490000.0,6,512,16,1,5,5,Ryzen 7,25
HP,Pavilion,10500000.0,8,256,14,5,5,5,Intel Core i7,125
Dell,Inspiron,8990000.0,8,256,14,5,5,5,Intel Core i5,125
Hãng Khác,Dòng Khác,6500000.0,4,128,14,5,5,2,Intel Core i5,50
Dell,Vostro,15500000.0,8,256,16,10,5,5,Intel Core i7,250
Apple,Macbook Pro,18800000.0,8,256,14,5,5,2,Intel Core i5,50
Dell,Vostro,9900000.0,4,2048,14,5,5,2,Intel Core i5,50
HP,Elitebook,8500000.0,8,256,16,5,5,5,Intel Core i7,125
Apple,Dòng Khác,11800000.0,8,1024,22,5,5,5,Intel Core i5,125
Dell,Inspiron,6200000.0,4,512,16,5,5,2,Intel Core i3,50
Dell,Latitude,10600000.0,8,256,16,5,5,5,Intel Core i7,125
Hãng Khác,Dòng Khác,32500000.0,8,256,16,10,5,2,AMD,100
Dell,Latitude,6100000.0,4,128,14,5,5,2,Intel Core i5,50
Lenovo,Legion Y Series,21300000.0,8,1024,16,5,5,5,Intel Core i7,125
HP,Elitebook,8000000.0,4,256,16,10,5,2,Intel Core i5,100
Apple,Macbook Pro,20500000.0,8,256,14,5,5,2,Intel Core i5,50
Hãng Khác,Dòng Khác,19390000.0,8,128,14,10,5,2,Intel Core i5,100
HP,Compaq,6500000.0,4,500,14,5,5,2,Intel Core i3,50
Hãng Khác,Dòng Khác,5000000.0,16,256,16,5,5,2,Intel Core i5,50
HP,Dòng Khác,9500000.0,16,256,16,5,1,2,Intel Core i5,10
Apple,Macbook Pro,6300000.0,4,320,14,5,1,2,Intel Core i5,10
Asus,N series,5800000.0,4,128,16,5,1,5,Intel Core i5,25
HP,ProBook,5000000.0,4,128,16,5,1,2,Intel Core i5,10
Dell,Vostro,11500000.0,4,128,12,10,1,2,Intel Core i7,20
Lenovo,Dòng Khác,11500000.0,8,250,16,5,1,5,Intel Core i5,25
Hãng Khác,Dòng Khác,5700000.0,4,128,12,5,1,2,Intel Core i5,10
Dell,Latitude,6900000.0,8,256,14,5,1,2,Intel Core i5,10
Dell,Latitude,6900000.0,4,128,14,5,1,2,Intel Core i5,10
Dell,Dòng Khác,5500000.0,8,128,14,5,1,2,Intel Core i5,10
Apple,Macbook Pro,24000000.0,16,512,16,5,1,5,AMD,25
HP,Spectre,11400000.0,8,512,14,5,1,2,Intel Core i5,10
Dell,XPS,18900000.0,16,128,16,5,1,5,Intel Xeon,25
Dell,Latitude,6500000.0,4,128,14,5,5,2,Intel Core i5,50
HP,ProBook,8300000.0,16,256,14,5,5,2,Intel Core i5,50
Acer,Helios,24000000.0,16,1024,18,5,5,5,Intel Core i7,125
HP,Dòng Khác,5500000.0,4,500,14,5,5,2,Intel Celeron,50
Dell,Precision,17900000.0,16,256,16,5,5,5,Intel Core i7,125
HP,Elitebook,6500000.0,16,128,14,5,5,5,Intel Core i7,125
Asus,Zenbook Series,18000000.0,8,256,16,5,5,5,Intel Core i5,125
Apple,Macbook Pro,6200000.0,4,128,14,5,5,2,Intel Core i5,50
Dell,Latitude,5000000.0,4,128,14,5,5,2,Intel Core i5,50
MSI,GS Series,35500000.0,16,1024,16,5,5,5,Intel Core i7,125
MSI,GS Series,6000000.0,16,1024,16,5,5,5,Intel Core i7,125
Dell,Inspiron,5000000.0,16,1024,16,5,5,5,Intel Core i7,125
MSI,GF Series,13890000.0,8,256,16,1,5,5,Intel Core i5,25
Asus,VivoBook S Series,7000000.0,4,64,14,5,5,2,Intel Core i3,50
Dell,Precision Mobile Workstations,25800000.0,32,512,16,5,5,5,Intel Core i5,125
Dell,Inspiron,16900000.0,8,512,16,5,5,2,Intel Core i7,50
Dell,Inspiron,13500000.0,4,128,16,5,5,2,Intel Core i5,50
Dell,Latitude,7999000.0,8,256,16,5,5,2,Intel Core i5,50
HP,Envy,19000000.0,8,256,14,5,5,5,Ryzen 5,125
HP,ProBook,5800000.0,4,320,16,5,5,2,Intel Core i5,50
Apple,Macbook Air,14800000.0,8,128,14,5,5,2,Intel Core i5,50
HP,Elitebook,5750000.0,4,128,14,5,5,2,Intel Core i7,50
Lenovo,Yoga,6800000.0,4,128,14,5,5,2,Intel Core i7,50
Acer,Aspire,5100000.0,4,128,16,5,5,2,Intel Core i3,50
Dell,Latitude,5500000.0,4,128,12,10,5,2,Intel Core i5,100
Lenovo,IdeaPad,11490000.0,8,512,14,5,5,2,Intel Core i5,50
Apple,Macbook Air,10000000.0,4,128,12,5,5,2,Intel Core i5,50
Razer,Blade Stealth,13900000.0,16,512,12,5,5,2,Intel Core i7,50
Asus,S series,8900000.0,8,256,16,5,5,2,Intel Core i5,50
Toshiba,Portege,7300000.0,8,256,14,5,5,2,Intel Core i7,50
Apple,Macbook Air,18000000.0,8,750,14,5,1,5,Intel Core i7,25
MSI,GF Series,17900000.0,8,512,16,10,1,5,Intel Core i5,50
Apple,Macbook Air,10500000.0,4,128,14,5,1,2,Intel Core i5,10
Dell,Inspiron,16500000.0,8,128,16,5,1,5,Intel Core i5,25
Asus,VivoBook S Series,14500000.0,8,256,16,5,5,5,Intel Core i7,125
Lenovo,ThinkPad,31900000.0,16,512,14,5,5,2,Intel Core i7,50
Lenovo,ThinkPad,27968000.0,8,256,14,10,5,2,Intel Core i5,100
HP,OMEN,22999000.0,16,256,16,5,5,5,Intel Core i7,125
Lenovo,Yoga,5000000.0,4,128,14,5,5,2,Intel Core i3,50
Apple,Macbook Air,9900000.0,8,256,14,10,5,2,Intel Core i5,100
Dell,Latitude,6000000.0,4,128,12,5,5,2,Intel Core i5,50
Apple,Macbook Air,17000000.0,8,128,14,5,5,5,Intel Core i5,125
Dell,Precision,28000000.0,16,512,16,5,5,5,Intel Core i7,125
Dell,Latitude,6000000.0,4,128,12,5,5,2,Intel Core i7,50
Apple,Macbook Air,31000000.0,16,512,14,5,5,2,Intel Core i7,50
Dell,XPS,26500000.0,8,256,16,5,5,5,Intel Core i5,125
Lenovo,IdeaPad,6800000.0,4,1024,14,5,5,5,Intel Core i7,125
